:START_ID(Region),:END_ID(Region),weight:float,total:float,neuron_count:int,source_acronym,target_acronym,:TYPE
693.0,993,10707.2818842618,42829.1275370472,4,VMH,MOs,PROJECT_TO
693.0,39,1681.344811878506,6725.379247514024,4,VMH,ACAd,PROJECT_TO
693.0,151,219.0414727339232,438.0829454678464,2,VMH,AOB,PROJECT_TO
693.0,159,866.5647537132119,38128.849163381325,44,VMH,AON,PROJECT_TO
1004.0,1120,158.90074920755222,1271.2059936604178,8,PMv,IAM,PROJECT_TO
1004.0,189,154.97502862701631,1549.750286270163,10,PMv,RH,PROJECT_TO
1004.0,96,1068.871805386202,4275.487221544808,4,PMv,DCO,PROJECT_TO
1004.0,372,308.59242609742427,1234.369704389697,4,PMv,ICB,PROJECT_TO
1004.0,1041,410.56573019125386,1642.2629207650155,4,PMv,PFL,PROJECT_TO
1004.0,91,244.66445881352482,978.6578352540993,4,PMv,IP,PROJECT_TO
126.0,566,595.77539045313,5957.7539045313,10,PVp,TR,PROJECT_TO
126.0,10671,326.1571646882042,20221.74421066866,62,PVp,ME,PROJECT_TO
126.0,58,318.3489781466557,4456.8856940531805,14,PVp,MT,PROJECT_TO
126.0,398,1155.4072677909492,9243.258142327593,8,PVp,SOC,PROJECT_TO
126.0,238,526.1042900752342,2104.4171603009368,4,PVp,RPO,PROJECT_TO
126.0,332,15.854693243555513,31.709386487111026,2,PVp,ASO,PROJECT_TO
1.0,332,72.21984881619662,722.1984881619662,10,TMv,ASO,PROJECT_TO
1.0,1126,189.87403386922526,4936.724880599857,26,TMv,TMd,PROJECT_TO
1.0,381,418.57156440334705,5022.858772840164,12,TMv,SNr,PROJECT_TO
126.0,310,159.29872541710355,3185.974508342071,20,PVp,SF,PROJECT_TO
126.0,470,127.95503335560493,1279.5503335560493,10,PVp,STN,PROJECT_TO
1004.0,475,629.7106219244401,5037.684975395521,8,PMv,MG,PROJECT_TO
1004.0,325,104.82625863573256,209.65251727146511,2,PMv,SGN,PROJECT_TO
1004.0,66,230.3313810662206,921.3255242648823,4,PMv,LT,PROJECT_TO
1004.0,75,47.15290472463116,282.917428347787,6,PMv,DT,PROJECT_TO
1004.0,651,2599.1668275356724,10396.66731014269,4,PMv,NTS,PROJECT_TO
1004.0,437,243.89566878566126,975.582675142645,4,PMv,SPVI,PROJECT_TO
1004.0,445,812.4646772931955,3249.858709172782,4,PMv,SPVO,PROJECT_TO
1004.0,83,2046.9475431833528,16375.580345466822,8,PMv,IO,PROJECT_TO
1004.0,136,384.5499895656014,1538.1999582624055,4,PMv,IRN,PROJECT_TO
1004.0,235,1.9136352839563704,3.827270567912741,2,PMv,LRN,PROJECT_TO
1004.0,395,323.3826707858326,1293.5306831433304,4,PMv,MDRN,PROJECT_TO
1004.0,1107,323.3826707858326,1293.5306831433304,4,PMv,MDRNv,PROJECT_TO
1004.0,978,672.6510218791989,2690.6040875167955,4,PMv,PGRNl,PROJECT_TO
126.0,1077,378.08731055145086,3780.8731055145086,10,PVp,PR,PROJECT_TO
126.0,580,58.579430183005975,234.3177207320239,4,PVp,NB,PROJECT_TO
126.0,975,219.04404472533025,1752.352357802642,8,PVp,EW,PROJECT_TO
126.0,12,661.5801968253189,17201.085117458293,26,PVp,IF,PROJECT_TO
126.0,591,914.3167600119338,21943.60224028641,24,PVp,CLI,PROJECT_TO
1004.0,763,160.56495085818398,1605.6495085818397,10,PMv,OV,PROJECT_TO
126.0,366,333.8529296794048,667.7058593588096,2,PVp,SMT,PROJECT_TO
126.0,189,77.74509353643653,310.9803741457461,4,PVp,RH,PROJECT_TO
126.0,616,804.3312291534894,12869.29966645583,16,PVp,CUN,PROJECT_TO
126.0,484682470,508.3424505441602,2033.3698021766409,4,PVp,ProS,PROJECT_TO
126.0,390,262.47104748495406,5249.420949699082,20,PVp,SO,PROJECT_TO
946.0,788,830.2662100534848,9963.194520641817,12,PH,PAA,PROJECT_TO
946.0,773,943.0789740081057,24520.05332421075,26,PH,XII,PROJECT_TO
980.0,607344830,472.7105242477534,5672.526290973041,12,PMd,PN,PROJECT_TO
980.0,231,418.9146449461528,10891.780768599972,26,PMd,AT,PROJECT_TO
980.0,12,565.5395389563251,31670.21418155421,56,PMd,IF,PROJECT_TO
980.0,100,510.43457151752426,16333.906288560776,32,PMd,IPN,PROJECT_TO
980.0,880,238.37955613922844,6197.868459619939,26,PMd,DTN,PROJECT_TO
980.0,898,3319.6901978132564,146066.3687037833,44,PMd,PCG,PROJECT_TO
980.0,679,2554.539048302315,97072.48383548798,38,PMd,CS,PROJECT_TO
980.0,162,519.6544217168702,28061.338772710988,54,PMd,LDT,PROJECT_TO
980.0,604,1072.2645956313152,19300.762721363673,18,PMd,NI,PROJECT_TO
980.0,238,967.299199802861,19345.98399605722,20,PMd,RPO,PROJECT_TO
1126.0,491,544.9231923767652,1089.8463847535304,2,TMd,MM,PROJECT_TO
1126.0,525,189.8254241914816,1138.9525451488896,6,TMd,SUM,PROJECT_TO
1126.0,980,605.4047159527922,1210.8094319055845,2,TMd,PMd,PROJECT_TO
1126.0,194,1843.7102862731633,11062.26171763898,6,TMd,LHA,PROJECT_TO
1126.0,356,238.4366244354984,476.8732488709968,2,TMd,PST,PROJECT_TO
1126.0,364,297.3210768720452,594.6421537440904,2,TMd,PSTN,PROJECT_TO
1126.0,576073704,560.910857944656,1121.821715889312,2,TMd,PeF,PROJECT_TO
1126.0,749,1104.829428873647,2209.658857747294,2,TMd,VTA,PROJECT_TO
1126.0,128,118.05569687604734,236.11139375209467,2,TMd,MRN,PROJECT_TO
1126.0,795,85.89006733456445,171.7801346691289,2,TMd,PAG,PROJECT_TO
1126.0,757,273.38753387356013,546.7750677471203,2,TMd,VTN,PROJECT_TO
1126.0,231,458.9802594085253,917.9605188170506,2,TMd,AT,PROJECT_TO
1126.0,12,613.2252226903834,1226.4504453807667,2,TMd,IF,PROJECT_TO
1126.0,197,309.4619784238322,618.9239568476644,2,TMd,RL,PROJECT_TO
1126.0,872,1389.815748613072,2779.631497226144,2,TMd,DR,PROJECT_TO
1126.0,898,68.66838984240091,137.33677968480183,2,TMd,PCG,PROJECT_TO
1126.0,679,1769.9710618271135,3539.942123654227,2,TMd,CS,PROJECT_TO
1126.0,162,87.72901988369595,175.4580397673919,2,TMd,LDT,PROJECT_TO
1126.0,146,1224.8013415004605,2449.602683000921,2,TMd,PRNr,PROJECT_TO
614.0,757,375.6614309629615,12772.48865274069,34,TU,VTN,PROJECT_TO
614.0,718,409.29664574533473,2455.7798744720085,6,TU,VPL,PROJECT_TO
614.0,725,173.9290876833197,1739.290876833197,10,TU,VPLpc,PROJECT_TO
946.0,64,471.5570211421412,28293.421268528473,60,PH,AD,PROJECT_TO
753.0,606826663,420.45429402049956,1681.8171760819982,4,pm,Pa4,PROJECT_TO
753.0,599626927,140.60483488121668,562.4193395248667,4,pm,PDTg,PROJECT_TO
753.0,604,548.2224120899111,2192.8896483596445,4,pm,NI,PROJECT_TO
946.0,483,198.11494380676172,9113.287415111039,46,PH,MH,PROJECT_TO
690.0,563807435,138.72453285838986,277.4490657167797,2,mtt,PoT,PROJECT_TO
690.0,1029,78.1824014671759,312.7296058687036,4,mtt,POL,PROJECT_TO
690.0,321,397.589855187957,1590.359420751828,4,mtt,SubG,PROJECT_TO
690.0,470,416.81786224434734,3334.5428979547787,8,mtt,STN,PROJECT_TO
690.0,549009211,900.7336358503405,3602.934543401362,4,mtt,MA3,PROJECT_TO
690.0,66,477.0543116089257,2862.325869653554,6,mtt,LT,PROJECT_TO
690.0,12,211.20531216899047,844.8212486759619,4,mtt,IF,PROJECT_TO
436.0,741,352.71462940995593,7759.721847019031,22,fx,VPMpc,PROJECT_TO
436.0,356,243.62564660644264,5847.015518554624,24,fx,PST,PROJECT_TO
313.0,333,470.238634564246,940.477269128492,2,MB,SH,PROJECT_TO
313.0,560581559,431.83163488599996,4318.316348859999,10,MB,Xi,PROJECT_TO
313.0,30,110.10319826982403,220.20639653964807,2,MB,PVa,PROJECT_TO
313.0,757,81.49513257662889,162.99026515325778,2,MB,VTN,PROJECT_TO
313.0,880,686.4300241824922,1372.8600483649843,2,MB,DTN,PROJECT_TO
313.0,534,1056.5200060786815,4226.080024314726,4,MB,SUT,PROJECT_TO
313.0,621,300.5797487542082,1202.3189950168328,4,MB,V,PROJECT_TO
313.0,437,112.49207060846226,224.9841412169245,2,MB,SPVI,PROJECT_TO
980.0,382,1921.3848813261905,42270.46738917619,22,PMd,CA1,PROJECT_TO
980.0,463,1526.1512745080697,42732.235686225955,28,PMd,CA3,PROJECT_TO
980.0,589508447,3520.6272561014257,105618.81768304277,30,PMd,HATA,PROJECT_TO
980.0,581,1305.394156206138,49604.97793583324,38,PMd,TRS,PROJECT_TO
980.0,133,557.6052547553624,35686.73630434319,64,PMd,PVpo,PROJECT_TO
1004.0,332,117.97437688556619,6370.616351820574,54,PMv,ASO,PROJECT_TO
525.0,414,573.3023522568485,22932.094090273942,40,SUM,SPFm,PROJECT_TO
525.0,930,1312.2101692027793,31493.044060866705,24,SUM,PF,PROJECT_TO
525.0,483,284.6451527920921,1138.5806111683685,4,SUM,MH,PROJECT_TO
525.0,186,762.8999100104166,12206.398560166666,16,SUM,LH,PROJECT_TO
525.0,1126,139.95642454983908,1679.477094598069,12,SUM,TMd,PROJECT_TO
525.0,634,875.619537695831,22766.107980091605,26,SUM,NPC,PROJECT_TO
980.0,560581559,525.9785615067855,17883.271091230705,34,PMd,Xi,PROJECT_TO
980.0,189,392.9370902864522,3143.4967222916175,8,PMd,RH,PROJECT_TO
980.0,689,163.38399763504384,4901.519929051316,30,PMd,VLPO,PROJECT_TO
980.0,460,75.93098432055963,1366.7577177700734,18,PMd,MEV,PROJECT_TO
980.0,246,456.4756477866435,10955.415546879443,24,PMd,RR,PROJECT_TO
980.0,58,307.04223964964467,7983.098230890761,26,PMd,MT,PROJECT_TO
980.0,7,49.591483897727365,198.36593559090946,4,PMd,PSV,PROJECT_TO
980.0,398,1196.779282780079,4787.117131120316,4,PMd,SOC,PROJECT_TO
980.0,280,79.74203163296023,1116.3884428614433,14,PMd,B,PROJECT_TO
980.0,1093,697.9651273285251,20938.953819855753,30,PMd,PRNc,PROJECT_TO
980.0,574,900.2662579376125,28808.5202540036,32,PMd,TRN,PROJECT_TO
980.0,147,168.7876540255684,2025.451848306821,12,PMd,LC,PROJECT_TO
980.0,146,2690.1290808962085,156027.4866919801,58,PMd,PRNr,PROJECT_TO
980.0,350,435.5323058624035,3484.258446899228,8,PMd,SLC,PROJECT_TO
980.0,642,1411.2002150756234,11289.601720604987,8,PMd,NTB,PROJECT_TO
286.0,286,345.31396369851666,6906.279273970333,20,SCH,SCH,PROJECT_TO
286.0,173,993.1578633799048,9931.578633799048,10,SCH,RCH,PROJECT_TO
286.0,614,1519.723601014358,12157.788808114865,8,SCH,TU,PROJECT_TO
286.0,1009,1778.2690914227455,35565.38182845491,20,SCH,fiber tracts,PROJECT_TO
693.0,931,666.0029341031424,3996.017604618854,6,VMH,PG,PROJECT_TO
194.0,982,1804.2674204176824,28868.27872668292,16,LHA,FC,PROJECT_TO
194.0,484682470,1064.48739201613,74514.1174411291,70,LHA,ProS,PROJECT_TO
226.0,332,82.04293499438688,820.4293499438688,10,LPO,ASO,PROJECT_TO
523.0,576,133.18980156085857,532.7592062434343,4,MPO,ACVII,PROJECT_TO
226.0,612,55.602716961157896,222.41086784463158,4,LPO,NLL,PROJECT_TO
226.0,725,59.77397365274537,239.09589461098147,4,LPO,VPLpc,PROJECT_TO
226.0,215,800.618336500977,1601.236673001954,2,LPO,APN,PROJECT_TO
88.0,706,546.9837440797396,1093.9674881594792,2,AHN,OP,PROJECT_TO
88.0,312782628,138.94770351920607,555.7908140768243,4,AHN,VISpor,PROJECT_TO
226.0,507,1916.422752426904,7665.691009707616,4,LPO,MOB,PROJECT_TO
830.0,475,66.24933511159865,397.49601066959195,6,DMH,MG,PROJECT_TO
830.0,563807439,29.287220251520367,58.574440503040734,2,DMH,IntG,PROJECT_TO
436.0,607344830,121.23243286361752,1454.7891943634102,12,fx,PN,PROJECT_TO
436.0,757,241.42529316689414,1931.402345335153,8,fx,VTN,PROJECT_TO
436.0,231,285.53686316842277,4568.589810694764,16,fx,AT,PROJECT_TO
436.0,591,568.4095075485893,11368.190150971786,20,fx,CLI,PROJECT_TO
436.0,880,126.32555119680724,1010.6044095744579,8,fx,DTN,PROJECT_TO
436.0,1093,959.7637655403084,13436.692717564318,14,fx,PRNc,PROJECT_TO
436.0,534,259.49332823135205,2075.9466258508164,8,fx,SUT,PROJECT_TO
436.0,549009215,775.7318432008026,3102.9273728032103,4,fx,P5,PROJECT_TO
436.0,604,670.9101862569773,5367.281490055819,8,fx,NI,PROJECT_TO
436.0,146,2507.993423504725,50159.868470094494,20,fx,PRNr,PROJECT_TO
436.0,238,986.1065859604137,11833.279031524964,12,fx,RPO,PROJECT_TO
436.0,651,866.7087392659153,3466.834957063661,4,fx,NTS,PROJECT_TO
436.0,839,260.77952228107046,1043.1180891242818,4,fx,DMX,PROJECT_TO
436.0,1048,1364.1432715737867,13641.432715737867,10,fx,GRN,PROJECT_TO
436.0,136,5699.351168693583,45594.80934954866,8,fx,IRN,PROJECT_TO
436.0,203,301.6509354025512,2413.20748322041,8,fx,LIN,PROJECT_TO
436.0,307,591.7186474295703,3550.3118845774216,6,fx,MARN,PROJECT_TO
436.0,395,3163.471682602348,25307.773460818786,8,fx,MDRN,PROJECT_TO
436.0,1098,1435.687101135035,11485.49680908028,8,fx,MDRNd,PROJECT_TO
436.0,1107,1727.7845814673126,13822.2766517385,8,fx,MDRNv,PROJECT_TO
436.0,852,2416.106492510631,28993.277910127574,12,fx,PARN,PROJECT_TO
436.0,217,16.40120437856133,65.60481751424533,4,fx,SUV,PROJECT_TO
436.0,928,776.8739599889411,7768.739599889411,10,fx,CUL,PROJECT_TO
1097.0,746,398.24001036386454,6371.840165821833,16,HY,ORBvl,PROJECT_TO
102.0,733,654.7903236007111,7857.4838832085325,12,nst,VPM,PROJECT_TO
102.0,563807435,559.2271958681633,16776.8158760449,30,nst,PoT,PROJECT_TO
102.0,422,387.66390887801157,16281.884172876486,42,nst,SPFp,PROJECT_TO
102.0,475,519.0229499848099,9342.413099726578,18,nst,MG,PROJECT_TO
102.0,1020,1076.781969757118,25842.767274170834,24,nst,PO,PROJECT_TO
102.0,215,1243.919162515849,54732.44315069735,44,nst,APN,PROJECT_TO
102.0,398,511.38323662352934,16364.263571952939,32,nst,SOC,PROJECT_TO
102.0,642,800.4536750148039,6403.6294001184315,8,nst,NTB,PROJECT_TO
102.0,56,1559.3178326493655,24949.08532238985,16,nst,ACB,PROJECT_TO
102.0,226,668.4612623135997,12032.302721644795,18,nst,LPO,PROJECT_TO
102.0,356,262.97871037866867,9467.233573632073,36,nst,PST,PROJECT_TO
102.0,58,171.59348850573502,5490.991632183521,32,nst,MT,PROJECT_TO
102.0,872,620.1341174037198,26045.63293095623,42,nst,DR,PROJECT_TO
102.0,549009219,446.9471798034014,5363.366157640817,12,nst,Acs5,PROJECT_TO
102.0,549009223,272.7678294644196,4364.285271430714,16,nst,PC5,PROJECT_TO
102.0,162,421.68044823538867,11807.052550590883,28,nst,LDT,PROJECT_TO
102.0,429,1128.8862355418855,15804.407297586396,14,nst,SPVC,PROJECT_TO
102.0,235,709.6557641868936,8515.869170242724,12,nst,LRN,PROJECT_TO
102.0,395,2642.1059228663685,63410.54214879284,24,nst,MDRN,PROJECT_TO
102.0,1098,2634.8244048259103,63235.78571582185,24,nst,MDRNd,PROJECT_TO
102.0,1107,43.68910824275027,174.7564329710011,4,nst,MDRNv,PROJECT_TO
102.0,414,379.2944605975791,5310.122448366107,14,nst,SPFm,PROJECT_TO
102.0,1077,498.344737102891,11960.273690469383,24,nst,PR,PROJECT_TO
102.0,560581559,937.5247087246648,30000.790679189275,32,nst,Xi,PROJECT_TO
102.0,38,438.4649910232092,4384.649910232092,10,nst,PVH,PROJECT_TO
102.0,118,149.21386615585595,2387.4218584936953,16,nst,PVi,PROJECT_TO
102.0,576073704,607.0294238899831,6070.294238899832,10,nst,PeF,PROJECT_TO
102.0,614,1770.5345943367615,14164.276754694092,8,nst,TU,PROJECT_TO
102.0,880,87.61776932765785,175.2355386553157,2,nst,DTN,PROJECT_TO
102.0,898,212.852595687923,5534.1674878859985,26,nst,PCG,PROJECT_TO
470.0,946,1772.3283556248546,17723.283556248545,10,STN,PH,PROJECT_TO
470.0,194,1066.1372680882898,27719.568970295535,26,STN,LHA,PROJECT_TO
470.0,356,233.11477859859147,932.4591143943659,4,STN,PST,PROJECT_TO
470.0,364,547.9166409417376,32874.998456504254,60,STN,PSTN,PROJECT_TO
470.0,749,642.4788522348234,15419.492453635763,24,STN,VTA,PROJECT_TO
470.0,128,5005.749940888751,200229.99763555004,40,STN,MRN,PROJECT_TO
470.0,795,4931.8591204888235,128228.3371327094,26,STN,PAG,PROJECT_TO
470.0,214,1683.5302461922172,16835.302461922172,10,STN,RN,PROJECT_TO
470.0,58,293.6951980519775,5873.90396103955,20,STN,MT,PROJECT_TO
470.0,12,225.47915912674668,901.9166365069867,4,STN,IF,PROJECT_TO
470.0,197,109.7654813279446,658.5928879676676,6,STN,RL,PROJECT_TO
470.0,7,412.1986910620112,3297.5895284960898,8,STN,PSV,PROJECT_TO
470.0,1093,1570.6861493392978,15706.861493392978,10,STN,PRNc,PROJECT_TO
470.0,534,591.2584913810198,13007.686810382436,22,STN,SUT,PROJECT_TO
470.0,621,843.9896908371757,10127.876290046108,12,STN,V,PROJECT_TO
470.0,549009215,1097.4685631542825,8779.74850523426,8,STN,P5,PROJECT_TO
470.0,146,1219.3217422900807,9754.573938320646,8,STN,PRNr,PROJECT_TO
470.0,437,308.14189101218597,1232.5675640487439,4,STN,SPVI,PROJECT_TO
470.0,445,1242.9219155338092,9943.375324270473,8,STN,SPVO,PROJECT_TO
470.0,661,364.91096013416654,5838.575362146665,16,STN,VII,PROJECT_TO
470.0,576,158.10827642474106,632.4331056989643,4,STN,ACVII,PROJECT_TO
470.0,1048,4923.07832922973,19692.31331691892,4,STN,GRN,PROJECT_TO
470.0,136,2571.545936831295,30858.55124197554,12,STN,IRN,PROJECT_TO
470.0,203,362.849128333447,2177.0947700006823,6,STN,LIN,PROJECT_TO
470.0,307,513.2788502173723,2053.1154008694893,4,STN,MARN,PROJECT_TO
470.0,395,2829.1062186171675,22632.84974893734,8,STN,MDRN,PROJECT_TO
470.0,1098,2433.1931871001907,19465.545496801526,8,STN,MDRNd,PROJECT_TO
470.0,1107,791.826063033954,3167.304252135816,4,STN,MDRNv,PROJECT_TO
470.0,852,9013.791007415937,108165.49208899125,12,STN,PARN,PROJECT_TO
470.0,998,667.9404848746211,26717.619394984846,40,STN,FS,PROJECT_TO
470.0,629,203.54791715550041,1628.3833372440033,8,STN,VAL,PROJECT_TO
470.0,685,798.6144034751018,9583.37284170122,12,STN,VM,PROJECT_TO
470.0,362,694.998550223207,5559.988401785656,8,STN,MD,PROJECT_TO
470.0,907,326.71895338142406,3267.1895338142403,10,STN,PCN,PROJECT_TO
470.0,262,288.5127981060973,1154.0511924243892,4,STN,RT,PROJECT_TO
470.0,1052,1414.9363890565674,70746.81945282836,50,STN,PPN,PROJECT_TO
364.0,12,420.01037583904616,11760.290523493293,28,PSTN,IF,PROJECT_TO
804.0,583,86.28159651545077,345.1263860618031,4,FF,CLA,PROJECT_TO
364.0,39,1110.9302865531092,4443.721146212437,4,PSTN,ACAd,PROJECT_TO
364.0,48,2205.410482728948,13232.462896373687,6,PSTN,ACAv,PROJECT_TO
364.0,922,575.3347628177283,6904.01715381274,12,PSTN,PERI,PROJECT_TO
364.0,523,900.8343577873518,14413.349724597629,16,PSTN,MPO,PROJECT_TO
364.0,591,538.333658806737,15073.342446588638,28,PSTN,CLI,PROJECT_TO
364.0,612,528.710305247371,7401.944273463194,14,PSTN,NLL,PROJECT_TO
980.0,262,255.35066087538377,8171.2211480122805,32,PMd,RT,PROJECT_TO
980.0,549009211,481.96974994871454,5783.636999384575,12,PMd,MA3,PROJECT_TO
210.0,255,2547.947460496491,173260.4273137614,68,LM,AV,PROJECT_TO
210.0,127,2177.810641633358,165513.60876413522,76,LM,AM,PROJECT_TO
210.0,64,8769.590316506958,526175.4189904175,60,LM,AD,PROJECT_TO
210.0,1113,1199.114993858703,79141.5895946744,66,LM,IAD,PROJECT_TO
210.0,155,164.36870424425655,3944.848901862157,24,LM,LD,PROJECT_TO
210.0,15,867.876842709534,52072.61056257204,60,LM,PT,PROJECT_TO
210.0,575,92.95378745251382,1487.2605992402212,16,LM,CL,PROJECT_TO
210.0,286,304.987916739123,3049.87916739123,10,LM,SCH,PROJECT_TO
210.0,931,549.101991705371,10982.03983410742,20,LM,PG,PROJECT_TO
210.0,574,1636.4273089889232,78548.51083146832,48,LM,TRN,PROJECT_TO
210.0,679,1532.112681818602,91926.76090911611,60,LM,CS,PROJECT_TO
210.0,287,189.45557683323133,1515.6446146658507,8,LM,BAC,PROJECT_TO
210.0,685,502.727452033181,29158.192217924498,58,LM,VM,PROJECT_TO
210.0,362,644.7283501340512,20631.30720428964,32,LM,MD,PROJECT_TO
210.0,262,474.5595379761568,15185.905215237017,32,LM,RT,PROJECT_TO
210.0,757,346.5219966582355,11088.703893063535,32,LM,VTN,PROJECT_TO
210.0,231,218.88287028466354,6566.486108539906,30,LM,AT,PROJECT_TO
210.0,591,560.0066690877044,19040.22674898195,34,LM,CLI,PROJECT_TO
210.0,880,855.7431260703399,44498.64255565768,52,LM,DTN,PROJECT_TO
210.0,599626927,853.7981943759718,20491.15666502332,24,LM,PDTg,PROJECT_TO
210.0,604,612.4875183089624,24499.500732358498,40,LM,NI,PROJECT_TO
210.0,1120,332.38521125822933,11301.097182779797,34,LM,IAM,PROJECT_TO
210.0,599,692.9473097235078,30489.681627834343,44,LM,CM,PROJECT_TO
210.0,189,269.59358713699675,5931.058917013928,22,LM,RH,PROJECT_TO
210.0,238,597.7574861612032,7173.0898339344385,12,LM,RPO,PROJECT_TO
525.0,629,335.27232755928895,5364.357240948623,16,SUM,VAL,PROJECT_TO
525.0,685,1789.8454206217411,121709.48860227839,68,SUM,VM,PROJECT_TO
525.0,255,2127.442826881099,59568.39915267077,28,SUM,AV,PROJECT_TO
525.0,127,2673.8433682202444,197864.4092482981,74,SUM,AM,PROJECT_TO
525.0,1120,978.5884306363611,23486.122335272667,24,SUM,IAM,PROJECT_TO
525.0,189,558.1936404936112,6698.323685923334,12,SUM,RH,PROJECT_TO
525.0,599,363.5707852631395,7271.41570526279,20,SUM,CM,PROJECT_TO
525.0,262,813.9619436262767,32558.477745051066,40,SUM,RT,PROJECT_TO
525.0,35,833.2301506770586,4999.380904062352,6,SUM,III,PROJECT_TO
525.0,549009211,407.12673938007504,4071.26739380075,10,SUM,MA3,PROJECT_TO
525.0,975,573.7985025250081,8033.179035350113,14,SUM,EW,PROJECT_TO
313.0,44,243.72656400024505,974.9062560009802,4,MB,ILA,PROJECT_TO
313.0,754,828.3198971778652,3313.2795887114607,4,MB,OT,PROJECT_TO
313.0,298,957.4804528711873,7659.843622969498,8,MB,MA,PROJECT_TO
194.0,292,135.69800858747683,3256.7522060994443,24,LHA,BA,PROJECT_TO
54.0,525,435.0208257664609,8700.416515329218,20,mfb,SUM,PROJECT_TO
54.0,749,2100.973222158426,50423.357331802225,24,mfb,VTA,PROJECT_TO
54.0,607344830,473.49062130035713,2840.943727802143,6,mfb,PN,PROJECT_TO
54.0,58,409.95929226524584,4099.592922652459,10,mfb,MT,PROJECT_TO
54.0,100,227.22079512855348,3635.5327220568556,16,mfb,IPN,PROJECT_TO
54.0,679,2408.5094322323826,48170.18864464765,20,mfb,CS,PROJECT_TO
614.0,763,209.33928137011827,2930.749939181656,14,TU,OV,PROJECT_TO
1004.0,591,480.65469990686097,5767.856398882332,12,PMv,CLI,PROJECT_TO
1004.0,679,2525.251773421807,20202.014187374454,8,PMv,CS,PROJECT_TO
364.0,757,148.50681694634898,1188.0545355707918,8,PSTN,VTN,PROJECT_TO
194.0,337,2250.803998591246,99035.37593801483,44,LHA,SSp-ll,PROJECT_TO
194.0,345,1640.9800217904078,108304.68143816691,66,LHA,SSp-m,PROJECT_TO
194.0,361,868.8593090106923,41705.24683251323,48,LHA,SSp-tr,PROJECT_TO
980.0,214,834.0111913095664,38364.51480024005,46,PMd,RN,PROJECT_TO
980.0,197,324.7629938520292,9093.363827856818,28,PMd,RL,PROJECT_TO
210.0,470,309.9735907632911,1239.8943630531644,4,LM,STN,PROJECT_TO
1004.0,580,6.13059724693785,12.2611944938757,2,PMv,NB,PROJECT_TO
1004.0,214,1165.6931531110868,20982.476755999563,18,PMv,RN,PROJECT_TO
364.0,15,1649.8717453491543,32997.434906983086,20,PSTN,PT,PROJECT_TO
313.0,7,24.44457852419004,48.88915704838008,2,MB,PSV,PROJECT_TO
313.0,642,393.3288502027544,786.6577004055088,2,MB,NTB,PROJECT_TO
797.0,931,1144.4758632916662,34334.275898749984,30,ZI,PG,PROJECT_TO
946.0,318,104.49409294823973,3343.810974343671,32,PH,SG,PROJECT_TO
980.0,263,775.218554313996,23256.55662941988,30,PMd,AVP,PROJECT_TO
980.0,35,267.53823924589005,2675.3823924589005,10,PMd,III,PROJECT_TO
272.0,126,1485.6041932275268,26740.875478095484,18,AVPV,PVp,PROJECT_TO
272.0,286,655.1767724727925,18344.949629238192,28,AVPV,SCH,PROJECT_TO
272.0,1126,1215.0185730870064,21870.334315566117,18,AVPV,TMd,PROJECT_TO
263.0,634,557.8519332783313,8925.630932453301,16,AVP,NPC,PROJECT_TO
272.0,159,35.97463080804925,143.898523232197,4,AVPV,AON,PROJECT_TO
272.0,607344830,167.74971469657427,1677.4971469657428,10,AVPV,PN,PROJECT_TO
263.0,332,91.86852375286763,367.4740950114705,4,AVP,ASO,PROJECT_TO
263.0,374,253.43661533501103,4561.859076030199,18,AVP,SNc,PROJECT_TO
263.0,534,732.1316801768698,4392.790081061219,6,AVP,SUT,PROJECT_TO
263.0,549009215,1493.5924538340282,5974.369815336113,4,AVP,P5,PROJECT_TO
263.0,661,1167.1573005212679,4668.6292020850715,4,AVP,VII,PROJECT_TO
263.0,1048,1509.8130012917186,6039.252005166874,4,AVP,GRN,PROJECT_TO
263.0,83,610.7536374438465,2443.014549775386,4,AVP,IO,PROJECT_TO
263.0,203,328.19254687925616,1312.7701875170246,4,AVP,LIN,PROJECT_TO
263.0,395,3900.9232470867055,15603.692988346822,4,AVP,MDRN,PROJECT_TO
263.0,1098,3612.5120197956303,14450.048079182521,4,AVP,MDRNd,PROJECT_TO
263.0,1107,288.4112272910751,1153.6449091643003,4,AVP,MDRNv,PROJECT_TO
263.0,852,1961.6440273845121,7846.5761095380485,4,AVP,PARN,PROJECT_TO
263.0,978,827.5283623608882,3310.113449443553,4,AVP,PGRNl,PROJECT_TO
194.0,372,327.5742080491019,5241.187328785631,16,LHA,ICB,PROJECT_TO
194.0,209,404.1748488153646,20208.74244076823,50,LHA,LAV,PROJECT_TO
194.0,968,775.8672808160326,37241.62947916956,48,LHA,NOD,PROJECT_TO
194.0,989,237.18758291019836,8538.752984767141,36,LHA,FN,PROJECT_TO
194.0,628,204.25540776720433,6127.66223301613,30,LHA,NOT,PROJECT_TO
194.0,101,1705.4936219759018,81863.69385484328,48,LHA,VCO,PROJECT_TO
194.0,781,492.85965364770794,5914.315843772495,12,LHA,y,PROJECT_TO
194.0,1049,963.553620739729,23125.286897753496,24,LHA,FL,PROJECT_TO
194.0,918,2377.775546538884,275821.96339851053,116,LHA,ENTl,PROJECT_TO
194.0,926,3101.7666594669868,272955.46603309485,88,LHA,ENTm,PROJECT_TO
